"Guid","AccountId","AssistantName","AssistantPhone","Birthdate","Department","Description","Email","EmailBouncedReason","Fax","FirstName","HasOptedOutOfEmail","HomePhone","Jigsaw","LastName","LeadSource","MailingCity","MailingCountry","MailingGeocodeAccuracy","MailingLatitude","MailingLongitude","MailingPostalCode","MailingState","MailingStreet","MobilePhone","OtherCity","OtherCountry","OtherGeocodeAccuracy","OtherLatitude","OtherLongitude","OtherPhone","OtherPostalCode","OtherState","OtherStreet","Phone","Product_Areas__c","ReportsToId","Salutation","Title","ccrz__CompanyName__c","ccrz__CompanyType__c","ccrz__DataId__c","ccrz__IsPortalUser__c","ccrz__SelfRegistered__c"
a056e104-d509-4962-9e18-19939d880b05,88919f35-277e-4936-851d-aa815417494b,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+639@gmail.com,"#N/A","#N/A",Fey,false,"#N/A","#N/A",Fletch,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+81 725 925939,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
a07790d2-6008-4d1a-b5b0-0a47c5269c4f,df15a8c5-9f93-4ef9-85e1-7a9754d0b2f1,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+388@gmail.com,"#N/A","#N/A",Garland,false,"#N/A","#N/A",Bryn,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(202) 409-1770,"#N/A","#N/A","#N/A","Executive Vice President, Deputy Group General Counsel",Prodly,"#N/A","#N/A",false,false
a09d3947-7021-458c-bc35-31b64bdb3621,bb5547bd-2539-41da-8967-0a2670f36b63,"#N/A","#N/A","#N/A","#N/A","Kim M. Rivera is the Chief Legal Officer & General Counsel for HP Inc. In this role, she manages the worldwide legal department, responsible for all aspects of legal, government affairs, compliance and ethics.",jmanningcongagdo+330@gmail.com,"#N/A","#N/A",Silva,false,"#N/A","#N/A",El,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(108) 720-4715,"#N/A","#N/A","#N/A",CLO,Prodly,"#N/A","#N/A",false,false
a0bae20c-53f1-44ad-8f1d-8adf24084c69,57611d34-1521-4f3c-b014-9383341a8952,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+547@gmail.com,"#N/A","#N/A",Hermine,false,"#N/A","#N/A",Kain,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A","#N/A","Vice President, IT",Prodly,"#N/A","#N/A",false,false
a11138bf-5380-455c-a701-c743aa82be22,665f96b3-ca58-431a-aa36-105dd6079cbb,"#N/A",(02) 7805 6307,"#N/A",Engineering,"#N/A",jmanningcongagdo+98@gmail.com,"#N/A",(02) 7805 6307,Allegra,false,"#N/A","#N/A",Ossie,"#N/A",North Sydney,Australia,"#N/A","#N/A","#N/A",2060,NSW,54 McLaren Street,0421 525 301,North Sydney,Australia,"#N/A","#N/A","#N/A","#N/A",2060,NSW,54 McLaren Street,(02) 7805 6307,"#N/A","#N/A","#N/A",Director of Engineering,Prodly,"#N/A","#N/A",false,false
a13509da-9bb9-4647-9a74-6bce45710a45,"#N/A","#N/A",1966-08-01,"#N/A","Jeff Williams is Apple’s Chief Operating Officer reporting to CEO Tim Cook. Since 2010 he has overseen Apple’s entire supply chain, service and support, and the social responsibility initiatives which protect more than one million workers worldwide. He also oversees the development of Apple Watch, Apple’s most personal device yet, and is driving the company’s health initiatives including ResearchKit, which is aimed at simplifying medical and health research.",jmanningcongagdo+221@gmail.com,"#N/A","#N/A",Saraann,false,"#N/A","#N/A",Sherm,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80204,CO,123 Main St.,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(795) 638-9503,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
a1351f6e-075d-407e-92ff-ecff70e7e924,939246b2-bdf2-4c19-a2d5-041cd13b7ebb,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+391@gmail.com,"#N/A","#N/A",Lenna,false,"#N/A","#N/A",Cyrille,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(915) 353-3701,"#N/A","#N/A","#N/A","Group President, Prepared Foods",Prodly,"#N/A","#N/A",false,false
a13d2a05-aaec-4361-9d1f-30103f203969,"#N/A",(03) 7145 6967,"#N/A",Sales,"#N/A",jmanningcongagdo+781@gmail.com,"#N/A",(03) 7145 6967,Caye,false,"#N/A","#N/A",Pepillo,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,200 Elizabeth Street,0429 604 507,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3000,VIC,200 Elizabeth Street,(03) 7145 6967,"#N/A","#N/A","#N/A",Account Executive,Prodly,"#N/A","#N/A",false,false
a141b73a-ba3c-489d-b9b0-df6414a10500,a31c055a-838f-44b9-92ef-76cdcf990a3f,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+242@gmail.com,"#N/A","#N/A",Pollyanna,false,"#N/A","#N/A",Heall,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0107,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
a16d0499-0461-491e-ba78-0b429344a561,"#N/A","#N/A",1977-07-17,"#N/A","#N/A",jmanningcongagdo+643@gmail.com,"#N/A","#N/A",Bibbie,false,"#N/A","#N/A",Shepperd,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+81 725 925939,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
a1793cf4-c922-44c4-8f7f-a54a0f1db0ca,f130b472-6798-46c3-b4a0-0342f4e23ace,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+683@gmail.com,"#N/A","#N/A",Tracy,false,"#N/A","#N/A",Marlow,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+81 725 925939,"#N/A","#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
a19eb19d-44dd-41af-b10f-9cda2bef2f05,386c3a3d-ac60-4c3a-baa6-c225cf5f4176,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+70@gmail.com,"#N/A","#N/A",Patti,false,"#N/A","#N/A",Grantham,"#N/A",London,UK,"#N/A","#N/A","#N/A",SW6 0EP,"#N/A",39 Crown Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",077 6365 8742,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
a1b392aa-9a36-41bb-a095-0d0ca5b7f140,d2b1aef8-6c79-4249-85d0-ccd7e231fe77,"#N/A","#N/A","#N/A","#N/A","#N/A",info@salesforce.com,"#N/A",(212) 555-5555,Edward,false,"#N/A","#N/A",Stamos,"#N/A",New York City,USA,"#N/A","#N/A","#N/A",31349,NY,10 Main Rd.,"#N/A",New York City,USA,"#N/A","#N/A","#N/A","#N/A",31349,NY,10 Main Rd.,(212) 555-5555,"#N/A","#N/A","#N/A",President and CEO,"#N/A","#N/A","#N/A",false,false
a1b54d4e-6a20-4761-852a-8ce0dada107a,f4ee95ea-b4e3-4776-8d97-28e8d493fb7c,"#N/A","#N/A","#N/A","#N/A","Throughout his career, Mr. Albers has held a variety of managerial positions in development, operations, production and engineering. After several assignments in Texas and New Jersey, in 1991 he was transferred to Esso Australia in Melbourne as technical manager and later became operations manager. He then held positions as Alaska interests manager and production manager for the Western U.S.",jmanningcongagdo+595@gmail.com,"#N/A","#N/A",Lenka,false,"#N/A","#N/A",Adlai,"#N/A",Arlington,USA,"#N/A","#N/A","#N/A",76011,TX,1 AT&T Way,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(303) 999-1234,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
a1b9f80b-a62a-4f2f-96bb-d79c030a712c,"#N/A","#N/A","#N/A","#N/A","Ruth Fattori is Executive Vice President and Chief Human Resources Officer of PepsiCo. In its global portfolio of food and beverage brands, PepsiCo has 22 different brands that generate more than $1 billion each in estimated annual retail sales.",jmanningcongagdo+462@gmail.com,"#N/A","#N/A",Frances,false,"#N/A","#N/A",Benedick,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(559) 986-2778,"#N/A","#N/A","#N/A",CHRO,Prodly,"#N/A","#N/A",false,false
a1fe69ab-6516-43f8-8444-e79ea7f48c0a,"#N/A",(08) 8051 6477,"#N/A",Business Development,"#N/A",jmanningcongagdo+783@gmail.com,"#N/A",(08) 8051 6477,Marylinda,false,"#N/A","#N/A",Tim,"#N/A",Bibra Lake,Australia,"#N/A","#N/A","#N/A",6163,WA,13 Joshua Cl,0416 484 426,Bibra Lake,Australia,"#N/A","#N/A","#N/A","#N/A",6163,WA,13 Joshua Cl,(08) 8051 6477,"#N/A","#N/A","#N/A",EVP Business Development,Prodly,"#N/A","#N/A",false,false
a2123094-d5b9-4563-b888-1012abd1c920,a31c055a-838f-44b9-92ef-76cdcf990a3f,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+242@gmail.com,"#N/A","#N/A",Pollyanna,false,"#N/A","#N/A",Heall,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0107,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
a238e031-18b3-49b1-a921-8caf2f2eb9a5,"#N/A","#N/A",1980-12-17,"#N/A","#N/A",jmanningcongagdo+518@gmail.com,"#N/A","#N/A",Xylina,false,"#N/A","#N/A",Kelley,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(442) 344-4953,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
a257904e-c2fc-401b-9ccf-2eb53eff08e9,"#N/A",(03) 7903 7671,"#N/A",Sales,"#N/A",jmanningcongagdo+748@gmail.com,"#N/A",(03) 7903 7671,Elbertina,false,"#N/A","#N/A",Locke,"#N/A",Balaclava,Australia,"#N/A","#N/A","#N/A",3183,VIC,5/5a The Avenue,0413 671 482,Balaclava,Australia,"#N/A","#N/A","#N/A","#N/A",3183,VIC,5/5a The Avenue,(03) 7903 7671,"#N/A","#N/A","#N/A",Sales Executive,Prodly,"#N/A","#N/A",false,false
a2599e45-56b1-4422-81e4-3cc653c2640c,798ea52e-86fe-49f4-9052-2aa6db965895,"#N/A","#N/A","#N/A","#N/A",Mr. Collis was elected Chairman of the Board in March 2016 and has been President and Chief Executive Officer of AmerisourceBergen Corporation since July 2011. He served as President and Chief Operating Officer of AmerisourceBergen from November 2010 to July 2011. He served as Executive Vice President and President of AmerisourceBergen Drug Corporation from September 2009 to November 2010.,jmanningcongagdo+398@gmail.com,"#N/A","#N/A",Josee,false,"#N/A","#N/A",Rourke,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(373) 354-3233,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
a25be058-7631-47a6-a6d5-e370dae2eddc,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+492@gmail.com,"#N/A","#N/A",Noell,false,"#N/A","#N/A",Alister,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+33 0 1 42 14 20 00,"#N/A","#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
a293f8c4-9402-42d2-90b9-a3f470685de2,f4ee95ea-b4e3-4776-8d97-28e8d493fb7c,"#N/A","#N/A","#N/A","#N/A","Born in Wichita, Kansas, Darren Woods is a graduate of Texas A&M University, where he earned a Bachelor of Science degree in electrical engineering. He also holds a Master of Business Administration degree from Northwestern's Kellogg School of Management in Evanston, Illinois.",jmanningcongagdo+594@gmail.com,"#N/A","#N/A",Joellyn,false,"#N/A","#N/A",Loren,"#N/A",Arlington,USA,"#N/A","#N/A","#N/A",76011,TX,1 AT&T Way,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(323) 387-7082,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
a2ae43b9-aa18-4ba6-853e-d874b856efa4,"#N/A","#N/A",1974-07-18,"#N/A","Susan Podlogar is MetLife’s Chief Human Resources Officer. She is an Executive Vice President and a member of the company’s Executive Group. She joined MetLife in July 2017 and oversees its global Human Resources strategies and practices with the goal of attracting, developing and retaining a workforce that creates value for MetLife customers and shareholders every day.",jmanningcongagdo+79@gmail.com,"#N/A","#N/A",Dora,false,"#N/A","#N/A",Sylas,"#N/A",Los Angeles,USA,"#N/A","#N/A","#N/A",90012,CA,1000 Elysian Park Avenue,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(109) 578-3576,"#N/A","#N/A","#N/A",CHRO,Prodly,"#N/A","#N/A",false,false
a2b37b48-5612-490f-822c-ba64b145c36d,612252cd-d971-4151-b761-f006849080e0,"#N/A","#N/A","#N/A","#N/A","Alain Monié is the chief executive officer of Ingram Micro Inc., a leader in delivering the full spectrum of global technology and supply-chain solutions to businesses around the world.",jmanningcongagdo+285@gmail.com,"#N/A","#N/A",Lucila,false,"#N/A","#N/A",Sly,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(581) 804-2887,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
a2b869fe-b0d9-40ba-9c9d-515cb91a33d6,6fc36d23-7ff0-4a89-91f4-00dc4db3e96e,"#N/A","#N/A",1973-01-04,"#N/A","Dowling is responsible for Apple’s worldwide media relations and communications strategy, leading the public relations team as well as employee communications and corporate events. He previously led Apple’s corporate public relations team for ten years.",jmanningcongagdo+222@gmail.com,"#N/A","#N/A",Taryn,false,"#N/A","#N/A",Bat,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80204,CO,123 Main St.,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(471) 227-0158,"#N/A","#N/A","#N/A",Vice President Communications,Prodly,"#N/A","#N/A",false,false
a2da410c-9ded-4e41-a261-c496ab2099e0,"#N/A","#N/A",1992-03-14,"#N/A","#N/A",jmanningcongagdo+482@gmail.com,"#N/A","#N/A",Rorie,false,"#N/A","#N/A",Tommie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+44 20 5678 9892,"#N/A","#N/A","#N/A",Salesforce Administrator,Prodly,"#N/A","#N/A",false,false
a2ed2045-9e34-4da1-a6c0-57dc9919b275,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+304@gmail.com,"#N/A","#N/A",Elvira,false,"#N/A","#N/A",Elmore,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0109,"#N/A","#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
a2f9932a-3613-47e3-9027-931189657ab0,2096f0f9-0855-4d57-8f80-6bb937c6cb6a,"#N/A",(02) 7548 7105,"#N/A",Finance,"#N/A",jmanningcongagdo+737@gmail.com,"#N/A",(02) 7548 7105,Ilene,false,"#N/A","#N/A",Mordecai,"#N/A",Caringbah,Australia,"#N/A","#N/A","#N/A",1495,NSW,10/33-37 Gannons Rd,0410 666 266,Caringbah,Australia,"#N/A","#N/A","#N/A","#N/A",1495,NSW,10/33-37 Gannons Rd,(02) 7548 7105,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
a3093793-9858-4752-af33-96c55f7128a1,68290fa3-1b65-4bf0-80b7-a89948dea19f,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+181@gmail.com,"#N/A","#N/A",Elinore,false,"#N/A","#N/A",Tirrell,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(525) 945-6875,"#N/A","#N/A","#N/A",Buyer,Prodly,"#N/A","#N/A",false,false
a34d9b05-37ea-4e4c-9c73-345e1cb2840e,"#N/A","#N/A",1972-12-17,"#N/A","Prior to his appointment as Senior Vice President and General Counsel of PMI, from 1988 to 2003 Mr. Firestone held positions in the law departments of Philip Morris Companies Inc. and Philip Morris International Inc.",jmanningcongagdo+532@gmail.com,"#N/A","#N/A",Vita,false,"#N/A","#N/A",Rik,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(875) 989-4323,"#N/A","#N/A","#N/A","SVP, General Counsel",Prodly,"#N/A","#N/A",false,false
a35064fb-337a-49f4-9a48-1c4049c0f8a5,a0fc56bc-203a-41dd-892f-eafc5c607afc,"#N/A",(02) 8291 6421,"#N/A",CEO,"#N/A",jmanningcongagdo+47@gmail.com,"#N/A",(02) 8291 6421,Shaun,false,"#N/A","#N/A",Mychal,"#N/A",Wahroonga,Australia,"#N/A","#N/A","#N/A",2076,NSW,3 Myra St,0424 836 500,Wahroonga,Australia,"#N/A","#N/A","#N/A","#N/A",2076,NSW,3 Myra St,(02) 8291 6421,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
a35e9060-5327-4c43-ab89-294ce3b0c91e,f4ee95ea-b4e3-4776-8d97-28e8d493fb7c,"#N/A","#N/A",1980-03-28,"#N/A","Originally from Washington, D.C., Andrew Swiger earned a Bachelor of Science degree in petroleum engineering from the Colorado School of Mines, prior to joining the company in 1978 as an operations engineer in Morgan City, Louisiana.",jmanningcongagdo+591@gmail.com,"#N/A","#N/A",Nalani,false,"#N/A","#N/A",Ignace,"#N/A",Arlington,USA,"#N/A","#N/A","#N/A",76011,TX,1 AT&T Way,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(744) 238-8272,"#N/A","#N/A","#N/A",SVP and Principal Financial Officer,Prodly,"#N/A","#N/A",false,false
a3696973-c601-4336-a0ed-f05f26bd8d00,"#N/A",(02) 8558 8964,"#N/A",C-Level,"#N/A",jmanningcongagdo+690@gmail.com,"#N/A",(02) 8558 8964,Lani,false,"#N/A","#N/A",Rawley,"#N/A",Sydney,Australia,"#N/A","#N/A","#N/A",2000,NSW,200 George Street,0429 435 491,Sydney,Australia,"#N/A","#N/A","#N/A","#N/A",2000,NSW,200 George Street,(02) 8558 8964,"#N/A","#N/A","#N/A",President and CEO,Prodly,"#N/A","#N/A",false,false
a38f0f1a-0246-4f1e-94e3-ec305816818a,27739519-5160-4047-b476-525e2dd11f0d,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+524@gmail.com,"#N/A","#N/A",Babita,false,"#N/A","#N/A",Salem,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(952) 843-7916,"#N/A","#N/A","#N/A",VP of Location and Local Services,Prodly,"#N/A","#N/A",false,false
a3f19bb5-3d7c-4efa-af74-f273a61d829b,fb382b71-1bb3-4f6d-80a4-af76432a440e,"#N/A",(02) 8435 7936,"#N/A",Marketing,"#N/A",jmanningcongagdo+688@gmail.com,"#N/A",(02) 8435 7936,Nani,false,"#N/A","#N/A",Ozzy,"#N/A",Sydney,Australia,"#N/A","#N/A","#N/A",2000,NSW,200 George Street,0418 863 793,Sydney,Australia,"#N/A","#N/A","#N/A","#N/A",2000,NSW,200 George Street,(02) 8435 7936,"#N/A","#N/A","#N/A",Project Manager,Prodly,"#N/A","#N/A",false,false
a3ff53bf-cb45-441d-8709-3d87b1b33418,"#N/A","#N/A","#N/A","#N/A",John Flannery is the Chairman and Chief Executive Officer of GE. Flannery is GE’s eleventh CEO and the company’s tenth Chairman.,jmanningcongagdo+668@gmail.com,"#N/A","#N/A",Sherilyn,false,"#N/A","#N/A",Earle,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80204,CO,1701 Bryant Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(851) 704-7552,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
a4011ea5-a259-42d2-ae7a-f24e37974849,"#N/A",(03) 6329 8385,"#N/A",Finance,"#N/A",jmanningcongagdo+791@gmail.com,"#N/A",(03) 6329 8385,Bess,false,"#N/A","#N/A",Milo,"#N/A",Bacchus Marsh,Australia,"#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,0427 173 220,Bacchus Marsh,Australia,"#N/A","#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,(03) 6329 8385,"#N/A","#N/A","#N/A","VP, Purchasing",Prodly,"#N/A","#N/A",false,false
a41d16cf-0dcf-4968-b192-a7ceeac6ab4d,"#N/A","#N/A","#N/A","#N/A","Steve serves on the boards of the Nationwide Children’s Hospital, OhioHealth, American Electric Power, and Catalyst. He also is a member of the Columbus Downtown Development Corporation & Capitol South and the Columbus Partnership, organizations focused on economic development and downtown Columbus revitalization. Steve also previously served as a board member of the National Urban League, the Insurance Information Institute, the Insurance Institute for Highway Safety and the Columbus Metropolitan Library, trustee for Grand View College in Des Moines, Iowa, and as co-chair for the United Way of Central Ohio Alexis de Tocqueville Vingt-Cinq Society campaign. Steve and his wife, Cindy, served as co-chairs of the 2012 United Way of Central Ohio campaign.",jmanningcongagdo+772@gmail.com,"#N/A","#N/A",Juliann,false,"#N/A","#N/A",Padriac,"#N/A",New York,USA,"#N/A","#N/A","#N/A","#N/A",NY,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(930) 686-2865,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
a445fe09-714b-4a17-af8e-229f67576ac7,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+714@gmail.com,"#N/A","#N/A",Lelia,false,"#N/A","#N/A",Brandy,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4005,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
a45b7318-f421-4318-bcbb-68301cb0d9e4,84362447-1a12-40e0-abaf-fd468104e942,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+754@gmail.com,"#N/A","#N/A",Annabel,false,"#N/A","#N/A",Barry,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4017,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
a45baa6d-558f-415f-b6ce-70b77925442c,82a9a6bb-9ff4-4fdb-a2cb-cebd0df0a6f5,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+24@gmail.com,"#N/A","#N/A",Devonna,false,"#N/A","#N/A",Brant,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",078 0017 4455,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
a460635e-031f-4668-be9d-ed2c7f77318e,88919f35-277e-4936-851d-aa815417494b,"#N/A","#N/A",1976-03-28,"#N/A","#N/A",jmanningcongagdo+640@gmail.com,"#N/A","#N/A",Leena,false,"#N/A","#N/A",Doug,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+81 725 925939,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
a46d69de-c56d-4b39-abe3-60c5ef3bb32d,96a97f14-e47c-4412-910e-eb685d373834,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+202@gmail.com,"#N/A","#N/A",Appolonia,false,"#N/A","#N/A",Oswell,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(440)475-1489,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
a4772186-d89c-43cf-9fc1-2c890fe53954,"#N/A","#N/A","#N/A","#N/A","Mr. Jerry Weiss has been the Chief Administrative Officer and Executive Vice President at Federal Home Loan Mortgage Corporation since August 2010. Mr. Weiss oversees Freddie Mac's compliance with policies, procedures and practices, including compliance with laws and regulations.",jmanningcongagdo+675@gmail.com,"#N/A","#N/A",Lesly,false,"#N/A","#N/A",Feodor,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80204,CO,1701 Bryant Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(534) 655-2599,"#N/A","#N/A","#N/A",CAO,Prodly,"#N/A","#N/A",false,false
